# SRIM range/LET in Si (Silicon)
# Density = 2.3212 g/cm^3
symbol,name,Z,A,MAI
H,Hydrogen,1,1.008,1
Mn,Manganese,25,54.94,55
Mn Energy (MeV),1.000e-02,1.100e-02,1.200e-02,1.300e-02,1.400e-02,1.500e-02,1.600e-02,1.700e-02,1.800e-02,2.000e-02,2.250e-02,2.500e-02,2.750e-02,3.000e-02,3.250e-02,3.500e-02,3.750e-02,4.000e-02,4.500e-02,5.000e-02,5.500e-02,6.000e-02,6.500e-02,7.000e-02,8.000e-02,9.000e-02,1.000e-01,1.100e-01,1.200e-01,1.300e-01,1.400e-01,1.500e-01,1.600e-01,1.700e-01,1.800e-01,2.000e-01,2.250e-01,2.500e-01,2.750e-01,3.000e-01,3.250e-01,3.500e-01,3.750e-01,4.000e-01,4.500e-01,5.000e-01,5.500e-01,6.000e-01,6.500e-01,7.000e-01,8.000e-01,9.000e-01,1.000e+00,1.100e+00,1.200e+00,1.300e+00,1.400e+00,1.500e+00,1.600e+00,1.700e+00,1.800e+00,2.000e+00,2.250e+00,2.500e+00,2.750e+00,3.000e+00,3.250e+00,3.500e+00,3.750e+00,4.000e+00,4.500e+00,5.000e+00,5.500e+00,6.000e+00,6.500e+00,7.000e+00,8.000e+00,9.000e+00,1.000e+01,1.100e+01,1.200e+01,1.300e+01,1.400e+01,1.500e+01,1.600e+01,1.700e+01,1.800e+01,2.000e+01,2.250e+01,2.500e+01,2.750e+01,3.000e+01,3.250e+01,3.500e+01,3.750e+01,4.000e+01,4.500e+01,5.000e+01,5.500e+01,6.000e+01,6.500e+01,7.000e+01,8.000e+01,9.000e+01,1.000e+02,1.100e+02,1.200e+02,1.300e+02,1.400e+02,1.500e+02,1.600e+02,1.700e+02,1.800e+02,2.000e+02,2.250e+02,2.500e+02,2.750e+02,3.000e+02,3.250e+02,3.500e+02,3.750e+02,4.000e+02,4.500e+02,5.000e+02,5.500e+02,6.000e+02,6.500e+02,7.000e+02,8.000e+02,9.000e+02,1.000e+03,1.100e+03,1.200e+03,1.300e+03,1.400e+03,1.500e+03,1.600e+03,1.700e+03,1.800e+03,2.000e+03,2.250e+03,2.500e+03,2.750e+03,3.000e+03,3.250e+03,3.500e+03,3.750e+03,4.000e+03,4.500e+03,5.000e+03,5.500e+03,6.000e+03,6.500e+03,7.000e+03,8.000e+03,9.000e+03,1.000e+04,1.100e+04,1.200e+04,1.300e+04,1.400e+04,1.500e+04,1.600e+04,1.700e+04,1.800e+04,2.000e+04,2.250e+04,2.500e+04,2.750e+04,3.000e+04,3.250e+04,3.500e+04,3.750e+04,4.000e+04,4.500e+04,5.000e+04,5.500e+04,6.000e+04,6.500e+04,7.000e+04,8.000e+04,9.000e+04,1.000e+05,1.100e+05,1.200e+05,1.300e+05,1.400e+05,1.500e+05,1.600e+05,1.700e+05,1.800e+05,2.000e+05,2.250e+05,2.500e+05,2.750e+05,3.000e+05,3.250e+05,3.500e+05,3.750e+05,4.000e+05,4.500e+05,5.000e+05,5.494e+05
Mn Range (um),1.33000e-02,1.43000e-02,1.52000e-02,1.61000e-02,1.69000e-02,1.78000e-02,1.87000e-02,1.95000e-02,2.04000e-02,2.21000e-02,2.42000e-02,2.62000e-02,2.83000e-02,3.03000e-02,3.24000e-02,3.44000e-02,3.64000e-02,3.84000e-02,4.24000e-02,4.65000e-02,5.05000e-02,5.45000e-02,5.85000e-02,6.26000e-02,7.07000e-02,7.89000e-02,8.72000e-02,9.55000e-02,1.03800e-01,1.12000e-01,1.20200e-01,1.28400e-01,1.36600e-01,1.44900e-01,1.53200e-01,1.70000e-01,1.91200e-01,2.12800e-01,2.34600e-01,2.56700e-01,2.79000e-01,3.01400e-01,3.23900e-01,3.46600e-01,3.92000e-01,4.37600e-01,4.83100e-01,5.28300e-01,5.73300e-01,6.17800e-01,7.05400e-01,7.90700e-01,8.73400e-01,9.53600e-01,1.03000e+00,1.11000e+00,1.18000e+00,1.25000e+00,1.32000e+00,1.38000e+00,1.44000e+00,1.56000e+00,1.71000e+00,1.84000e+00,1.96000e+00,2.08000e+00,2.19000e+00,2.29000e+00,2.39000e+00,2.49000e+00,2.67000e+00,2.85000e+00,3.01000e+00,3.17000e+00,3.32000e+00,3.46000e+00,3.74000e+00,4.00000e+00,4.25000e+00,4.49000e+00,4.73000e+00,4.96000e+00,5.18000e+00,5.40000e+00,5.62000e+00,5.83000e+00,6.04000e+00,6.46000e+00,6.96000e+00,7.45000e+00,7.92000e+00,8.39000e+00,8.85000e+00,9.30000e+00,9.75000e+00,1.01900e+01,1.10500e+01,1.18900e+01,1.27200e+01,1.35400e+01,1.43400e+01,1.51400e+01,1.67200e+01,1.82700e+01,1.98200e+01,2.13600e+01,2.28900e+01,2.44400e+01,2.60000e+01,2.75800e+01,2.91800e+01,3.07900e+01,3.24200e+01,3.57400e+01,4.00100e+01,4.44200e+01,4.89800e+01,5.37000e+01,5.85800e+01,6.36200e+01,6.88300e+01,7.42000e+01,8.54400e+01,9.73300e+01,1.09880e+02,1.23070e+02,1.36890e+02,1.51340e+02,1.82060e+02,2.15150e+02,2.50550e+02,2.88210e+02,3.28070e+02,3.70120e+02,4.14330e+02,4.60700e+02,5.09240e+02,5.59960e+02,6.12820e+02,7.24790e+02,8.76260e+02,1.04000e+03,1.22000e+03,1.40000e+03,1.60000e+03,1.82000e+03,2.04000e+03,2.27000e+03,2.77000e+03,3.31000e+03,3.90000e+03,4.52000e+03,5.18000e+03,5.88000e+03,7.38000e+03,9.02000e+03,1.07900e+04,1.26700e+04,1.46600e+04,1.67600e+04,1.89600e+04,2.12600e+04,2.36400e+04,2.61100e+04,2.86500e+04,3.39700e+04,4.10000e+04,4.84000e+04,5.61500e+04,6.41800e+04,7.24900e+04,8.10300e+04,8.97800e+04,9.87200e+04,1.17080e+05,1.36000e+05,1.55370e+05,1.75110e+05,1.95150e+05,2.15440e+05,2.56570e+05,2.98260e+05,3.40310e+05,3.82590e+05,4.25010e+05,4.67490e+05,5.09990e+05,5.52460e+05,5.94880e+05,6.37230e+05,6.79490e+05,7.63710e+05,8.68370e+05,9.72290e+05,1.08000e+06,1.18000e+06,1.28000e+06,1.38000e+06,1.48000e+06,1.58000e+06,1.78000e+06,1.98000e+06,3.03000e+06
Mn LET (MeV/(mg/cm^2)),3.533000e+00,3.605300e+00,3.670100e+00,3.727300e+00,3.780000e+00,3.827400e+00,3.870300e+00,3.909000e+00,3.945300e+00,4.008100e+00,4.074500e+00,4.129700e+00,4.174800e+00,4.213900e+00,4.246200e+00,4.272800e+00,4.296700e+00,4.316000e+00,4.346200e+00,4.367500e+00,4.382300e+00,4.391800e+00,4.397100e+00,4.398300e+00,4.396200e+00,4.386100e+00,4.373400e+00,4.358600e+00,4.421000e+00,4.461000e+00,4.482000e+00,4.489000e+00,4.486000e+00,4.477000e+00,4.465000e+00,4.433000e+00,4.392000e+00,4.354000e+00,4.323000e+00,4.298000e+00,4.279000e+00,4.266000e+00,4.258000e+00,4.254000e+00,4.259000e+00,4.277000e+00,4.309000e+00,4.350000e+00,4.399000e+00,4.457000e+00,4.593000e+00,4.748000e+00,4.922000e+00,5.108000e+00,5.305000e+00,5.511000e+00,5.722000e+00,5.938000e+00,6.158000e+00,6.381000e+00,6.605000e+00,7.054800e+00,7.614300e+00,8.163800e+00,8.698900e+00,9.216700e+00,9.715900e+00,1.019460e+01,1.065300e+01,1.109550e+01,1.190800e+01,1.264840e+01,1.332480e+01,1.393580e+01,1.449060e+01,1.499850e+01,1.589120e+01,1.665110e+01,1.730620e+01,1.787510e+01,1.838710e+01,1.883160e+01,1.923790e+01,1.961590e+01,1.995510e+01,2.027550e+01,2.057680e+01,2.112170e+01,2.172620e+01,2.226350e+01,2.274280e+01,2.319370e+01,2.360590e+01,2.397900e+01,2.433300e+01,2.465767e+01,2.523861e+01,2.574118e+01,2.616498e+01,2.653972e+01,2.685520e+01,2.712126e+01,2.753474e+01,2.779955e+01,2.795531e+01,2.802178e+01,2.797879e+01,2.767623e+01,2.741400e+01,2.716204e+01,2.688031e+01,2.658877e+01,2.627739e+01,2.564501e+01,2.482258e+01,2.400061e+01,2.320897e+01,2.243759e+01,2.170640e+01,2.101537e+01,2.036447e+01,1.975368e+01,1.862234e+01,1.762124e+01,1.674034e+01,1.593958e+01,1.522892e+01,1.459836e+01,1.348742e+01,1.256669e+01,1.178609e+01,1.111559e+01,1.051518e+01,9.988821e+00,9.512512e+00,9.078242e+00,8.680004e+00,8.316793e+00,7.990604e+00,7.417279e+00,6.821950e+00,6.326683e+00,5.908463e+00,5.551277e+00,5.241118e+00,4.969981e+00,4.726861e+00,4.504756e+00,4.129578e+00,3.822435e+00,3.566316e+00,3.350216e+00,3.164131e+00,3.004057e+00,2.738936e+00,2.529841e+00,2.360764e+00,2.220700e+00,2.102647e+00,2.002601e+00,1.916562e+00,1.841527e+00,1.775497e+00,1.717470e+00,1.665446e+00,1.577405e+00,1.490364e+00,1.420330e+00,1.363303e+00,1.317279e+00,1.278259e+00,1.245242e+00,1.217227e+00,1.193214e+00,1.154192e+00,1.124174e+00,1.100160e+00,1.082147e+00,1.068137e+00,1.056128e+00,1.039113e+00,1.028101e+00,1.021092e+00,1.017084e+00,1.014078e+00,1.014072e+00,1.014067e+00,1.015063e+00,1.016059e+00,1.018056e+00,1.020053e+00,1.025048e+00,1.033043e+00,1.040039e+00,1.047036e+00,1.055033e+00,1.062031e+00,1.068029e+00,1.075027e+00,1.081025e+00,1.093023e+00,1.104021e+00,1.326880e-02
Fe,Iron,26,55.935,56
Fe Energy (MeV),1.000e-02,1.100e-02,1.200e-02,1.300e-02,1.400e-02,1.500e-02,1.600e-02,1.700e-02,1.800e-02,2.000e-02,2.250e-02,2.500e-02,2.750e-02,3.000e-02,3.250e-02,3.500e-02,3.750e-02,4.000e-02,4.500e-02,5.000e-02,5.500e-02,6.000e-02,6.500e-02,7.000e-02,8.000e-02,9.000e-02,1.000e-01,1.100e-01,1.200e-01,1.300e-01,1.400e-01,1.500e-01,1.600e-01,1.700e-01,1.800e-01,2.000e-01,2.250e-01,2.500e-01,2.750e-01,3.000e-01,3.250e-01,3.500e-01,3.750e-01,4.000e-01,4.500e-01,5.000e-01,5.500e-01,6.000e-01,6.500e-01,7.000e-01,8.000e-01,9.000e-01,1.000e+00,1.100e+00,1.200e+00,1.300e+00,1.400e+00,1.500e+00,1.600e+00,1.700e+00,1.800e+00,2.000e+00,2.250e+00,2.500e+00,2.750e+00,3.000e+00,3.250e+00,3.500e+00,3.750e+00,4.000e+00,4.500e+00,5.000e+00,5.500e+00,6.000e+00,6.500e+00,7.000e+00,8.000e+00,9.000e+00,1.000e+01,1.100e+01,1.200e+01,1.300e+01,1.400e+01,1.500e+01,1.600e+01,1.700e+01,1.800e+01,2.000e+01,2.250e+01,2.500e+01,2.750e+01,3.000e+01,3.250e+01,3.500e+01,3.750e+01,4.000e+01,4.500e+01,5.000e+01,5.500e+01,6.000e+01,6.500e+01,7.000e+01,8.000e+01,9.000e+01,1.000e+02,1.100e+02,1.200e+02,1.300e+02,1.400e+02,1.500e+02,1.600e+02,1.700e+02,1.800e+02,2.000e+02,2.250e+02,2.500e+02,2.750e+02,3.000e+02,3.250e+02,3.500e+02,3.750e+02,4.000e+02,4.500e+02,5.000e+02,5.500e+02,6.000e+02,6.500e+02,7.000e+02,8.000e+02,9.000e+02,1.000e+03,1.100e+03,1.200e+03,1.300e+03,1.400e+03,1.500e+03,1.600e+03,1.700e+03,1.800e+03,2.000e+03,2.250e+03,2.500e+03,2.750e+03,3.000e+03,3.250e+03,3.500e+03,3.750e+03,4.000e+03,4.500e+03,5.000e+03,5.500e+03,6.000e+03,6.500e+03,7.000e+03,8.000e+03,9.000e+03,1.000e+04,1.100e+04,1.200e+04,1.300e+04,1.400e+04,1.500e+04,1.600e+04,1.700e+04,1.800e+04,2.000e+04,2.250e+04,2.500e+04,2.750e+04,3.000e+04,3.250e+04,3.500e+04,3.750e+04,4.000e+04,4.500e+04,5.000e+04,5.500e+04,6.000e+04,6.500e+04,7.000e+04,8.000e+04,9.000e+04,1.000e+05,1.100e+05,1.200e+05,1.300e+05,1.400e+05,1.500e+05,1.600e+05,1.700e+05,1.800e+05,2.000e+05,2.250e+05,2.500e+05,2.750e+05,3.000e+05,3.250e+05,3.500e+05,3.750e+05,4.000e+05,4.500e+05,5.000e+05,5.500e+05,5.594e+05
Fe Range (um),1.31000e-02,1.40000e-02,1.48000e-02,1.57000e-02,1.66000e-02,1.74000e-02,1.82000e-02,1.91000e-02,1.99000e-02,2.15000e-02,2.35000e-02,2.55000e-02,2.75000e-02,2.95000e-02,3.14000e-02,3.34000e-02,3.53000e-02,3.73000e-02,4.11000e-02,4.50000e-02,4.88000e-02,5.27000e-02,5.65000e-02,6.04000e-02,6.81000e-02,7.59000e-02,8.38000e-02,9.17000e-02,9.95000e-02,1.07300e-01,1.15100e-01,1.22800e-01,1.30600e-01,1.38400e-01,1.46200e-01,1.62100e-01,1.82400e-01,2.03100e-01,2.24200e-01,2.45600e-01,2.67300e-01,2.89200e-01,3.11400e-01,3.33800e-01,3.78800e-01,4.24300e-01,4.69800e-01,5.15300e-01,5.60700e-01,6.05800e-01,6.94900e-01,7.82200e-01,8.67400e-01,9.50500e-01,1.03000e+00,1.11000e+00,1.19000e+00,1.26000e+00,1.33000e+00,1.40000e+00,1.47000e+00,1.60000e+00,1.75000e+00,1.90000e+00,2.03000e+00,2.16000e+00,2.28000e+00,2.40000e+00,2.51000e+00,2.61000e+00,2.81000e+00,3.00000e+00,3.17000e+00,3.34000e+00,3.50000e+00,3.65000e+00,3.94000e+00,4.21000e+00,4.46000e+00,4.71000e+00,4.94000e+00,5.17000e+00,5.39000e+00,5.61000e+00,5.82000e+00,6.02000e+00,6.23000e+00,6.62000e+00,7.10000e+00,7.57000e+00,8.02000e+00,8.46000e+00,8.90000e+00,9.33000e+00,9.75000e+00,1.01600e+01,1.09800e+01,1.17800e+01,1.25700e+01,1.33400e+01,1.41100e+01,1.48700e+01,1.63700e+01,1.78500e+01,1.93200e+01,2.07900e+01,2.22600e+01,2.37300e+01,2.52200e+01,2.67200e+01,2.82400e+01,2.97700e+01,3.13200e+01,3.44700e+01,3.85200e+01,4.26900e+01,4.69900e+01,5.14400e+01,5.60200e+01,6.07500e+01,6.56200e+01,7.06400e+01,8.11200e+01,9.21800e+01,1.03830e+02,1.16050e+02,1.28850e+02,1.42220e+02,1.70590e+02,2.01150e+02,2.33820e+02,2.68570e+02,3.05350e+02,3.44140e+02,3.84910e+02,4.27650e+02,4.72340e+02,5.18980e+02,5.67550e+02,6.70410e+02,8.09490e+02,9.60020e+02,1.12000e+03,1.29000e+03,1.48000e+03,1.67000e+03,1.87000e+03,2.09000e+03,2.55000e+03,3.04000e+03,3.58000e+03,4.15000e+03,4.75000e+03,5.39000e+03,6.77000e+03,8.27000e+03,9.88000e+03,1.16000e+04,1.34300e+04,1.53500e+04,1.73700e+04,1.94700e+04,2.16600e+04,2.39200e+04,2.62600e+04,3.11400e+04,3.75900e+04,4.43900e+04,5.15000e+04,5.88900e+04,6.65300e+04,7.43800e+04,8.24400e+04,9.06700e+04,1.07590e+05,1.25020e+05,1.42890e+05,1.61100e+05,1.79590e+05,1.98330e+05,2.36320e+05,2.74850e+05,3.13740e+05,3.52850e+05,3.92100e+05,4.31420e+05,4.70760e+05,5.10090e+05,5.49380e+05,5.88610e+05,6.27760e+05,7.05800e+05,8.02790e+05,8.99110e+05,9.94770e+05,1.09000e+06,1.18000e+06,1.28000e+06,1.37000e+06,1.46000e+06,1.65000e+06,1.83000e+06,2.01000e+06,2.05000e+06
Fe LET (MeV/(mg/cm^2)),3.647200e+00,3.724300e+00,3.793900e+00,3.854900e+00,3.911300e+00,3.962400e+00,4.008100e+00,4.050300e+00,4.089300e+00,4.158400e+00,4.231300e+00,4.291800e+00,4.343200e+00,4.385600e+00,4.422100e+00,4.453900e+00,4.480900e+00,4.503400e+00,4.540600e+00,4.567900e+00,4.586500e+00,4.600800e+00,4.609800e+00,4.614700e+00,4.618800e+00,4.613500e+00,4.604600e+00,4.592400e+00,4.663000e+00,4.722000e+00,4.753000e+00,4.764000e+00,4.759000e+00,4.745000e+00,4.723000e+00,4.671000e+00,4.599000e+00,4.532000e+00,4.473000e+00,4.423000e+00,4.381000e+00,4.348000e+00,4.322000e+00,4.301000e+00,4.279000e+00,4.276000e+00,4.287000e+00,4.309000e+00,4.343000e+00,4.385000e+00,4.488000e+00,4.612000e+00,4.750000e+00,4.901000e+00,5.061000e+00,5.228000e+00,5.402000e+00,5.579000e+00,5.759000e+00,5.942000e+00,6.127000e+00,6.502000e+00,6.974600e+00,7.445800e+00,7.913100e+00,8.373600e+00,8.826900e+00,9.270000e+00,9.703000e+00,1.012440e+01,1.093320e+01,1.169050e+01,1.240420e+01,1.307300e+01,1.370580e+01,1.429180e+01,1.535150e+01,1.628890e+01,1.711190e+01,1.784920e+01,1.850970e+01,1.909280e+01,1.962800e+01,2.011490e+01,2.056320e+01,2.097280e+01,2.135340e+01,2.203700e+01,2.277010e+01,2.341630e+01,2.397470e+01,2.447480e+01,2.492630e+01,2.532890e+01,2.570230e+01,2.603650e+01,2.663664e+01,2.713856e+01,2.756181e+01,2.792608e+01,2.823115e+01,2.849686e+01,2.888976e+01,2.914410e+01,2.929948e+01,2.935563e+01,2.935237e+01,2.908957e+01,2.877714e+01,2.852501e+01,2.825312e+01,2.797144e+01,2.766993e+01,2.703733e+01,2.622468e+01,2.542253e+01,2.463074e+01,2.386923e+01,2.313793e+01,2.243681e+01,2.177583e+01,2.115496e+01,1.999349e+01,1.896230e+01,1.804131e+01,1.721048e+01,1.645976e+01,1.578914e+01,1.460812e+01,1.361732e+01,1.277666e+01,1.204612e+01,1.139567e+01,1.082528e+01,1.031494e+01,9.854644e+00,9.434384e+00,9.049152e+00,8.695945e+00,8.076590e+00,7.431230e+00,6.894938e+00,6.440697e+00,6.052493e+00,5.715320e+00,5.420170e+00,5.160039e+00,4.923923e+00,4.512729e+00,4.177572e+00,3.898442e+00,3.661332e+00,3.458239e+00,3.283158e+00,2.993026e+00,2.763921e+00,2.577837e+00,2.424767e+00,2.295709e+00,2.185659e+00,2.090616e+00,2.008578e+00,1.936545e+00,1.872515e+00,1.815489e+00,1.719444e+00,1.622399e+00,1.546362e+00,1.483332e+00,1.432306e+00,1.389284e+00,1.353266e+00,1.322249e+00,1.295235e+00,1.252211e+00,1.219191e+00,1.193175e+00,1.173162e+00,1.156150e+00,1.143140e+00,1.124124e+00,1.112111e+00,1.104101e+00,1.099092e+00,1.096085e+00,1.095079e+00,1.095074e+00,1.096069e+00,1.097065e+00,1.099062e+00,1.101058e+00,1.107053e+00,1.114047e+00,1.122043e+00,1.130039e+00,1.137036e+00,1.145034e+00,1.152031e+00,1.159029e+00,1.166028e+00,1.179025e+00,1.190023e+00,1.201021e+00,9.765203e-01
Co,Cobalt,27,58.93,59
Co Energy (MeV),1.000e-02,1.100e-02,1.200e-02,1.300e-02,1.400e-02,1.500e-02,1.600e-02,1.700e-02,1.800e-02,2.000e-02,2.250e-02,2.500e-02,2.750e-02,3.000e-02,3.250e-02,3.500e-02,3.750e-02,4.000e-02,4.500e-02,5.000e-02,5.500e-02,6.000e-02,6.500e-02,7.000e-02,8.000e-02,9.000e-02,1.000e-01,1.100e-01,1.200e-01,1.300e-01,1.400e-01,1.500e-01,1.600e-01,1.700e-01,1.800e-01,2.000e-01,2.250e-01,2.500e-01,2.750e-01,3.000e-01,3.250e-01,3.500e-01,3.750e-01,4.000e-01,4.500e-01,5.000e-01,5.500e-01,6.000e-01,6.500e-01,7.000e-01,8.000e-01,9.000e-01,1.000e+00,1.100e+00,1.200e+00,1.300e+00,1.400e+00,1.500e+00,1.600e+00,1.700e+00,1.800e+00,2.000e+00,2.250e+00,2.500e+00,2.750e+00,3.000e+00,3.250e+00,3.500e+00,3.750e+00,4.000e+00,4.500e+00,5.000e+00,5.500e+00,6.000e+00,6.500e+00,7.000e+00,8.000e+00,9.000e+00,1.000e+01,1.100e+01,1.200e+01,1.300e+01,1.400e+01,1.500e+01,1.600e+01,1.700e+01,1.800e+01,2.000e+01,2.250e+01,2.500e+01,2.750e+01,3.000e+01,3.250e+01,3.500e+01,3.750e+01,4.000e+01,4.500e+01,5.000e+01,5.500e+01,6.000e+01,6.500e+01,7.000e+01,8.000e+01,9.000e+01,1.000e+02,1.100e+02,1.200e+02,1.300e+02,1.400e+02,1.500e+02,1.600e+02,1.700e+02,1.800e+02,2.000e+02,2.250e+02,2.500e+02,2.750e+02,3.000e+02,3.250e+02,3.500e+02,3.750e+02,4.000e+02,4.500e+02,5.000e+02,5.500e+02,6.000e+02,6.500e+02,7.000e+02,8.000e+02,9.000e+02,1.000e+03,1.100e+03,1.200e+03,1.300e+03,1.400e+03,1.500e+03,1.600e+03,1.700e+03,1.800e+03,2.000e+03,2.250e+03,2.500e+03,2.750e+03,3.000e+03,3.250e+03,3.500e+03,3.750e+03,4.000e+03,4.500e+03,5.000e+03,5.500e+03,6.000e+03,6.500e+03,7.000e+03,8.000e+03,9.000e+03,1.000e+04,1.100e+04,1.200e+04,1.300e+04,1.400e+04,1.500e+04,1.600e+04,1.700e+04,1.800e+04,2.000e+04,2.250e+04,2.500e+04,2.750e+04,3.000e+04,3.250e+04,3.500e+04,3.750e+04,4.000e+04,4.500e+04,5.000e+04,5.500e+04,6.000e+04,6.500e+04,7.000e+04,8.000e+04,9.000e+04,1.000e+05,1.100e+05,1.200e+05,1.300e+05,1.400e+05,1.500e+05,1.600e+05,1.700e+05,1.800e+05,2.000e+05,2.250e+05,2.500e+05,2.750e+05,3.000e+05,3.250e+05,3.500e+05,3.750e+05,4.000e+05,4.500e+05,5.000e+05,5.500e+05,5.893e+05
Co Range (um),1.30000e-02,1.39000e-02,1.48000e-02,1.56000e-02,1.64000e-02,1.73000e-02,1.81000e-02,1.89000e-02,1.97000e-02,2.13000e-02,2.33000e-02,2.53000e-02,2.72000e-02,2.91000e-02,3.10000e-02,3.29000e-02,3.48000e-02,3.67000e-02,4.05000e-02,4.43000e-02,4.80000e-02,5.18000e-02,5.56000e-02,5.93000e-02,6.69000e-02,7.45000e-02,8.22000e-02,9.00000e-02,9.77000e-02,1.05500e-01,1.13200e-01,1.20900e-01,1.28600e-01,1.36400e-01,1.44200e-01,1.60200e-01,1.80600e-01,2.01400e-01,2.22500e-01,2.44000e-01,2.65800e-01,2.87700e-01,3.09800e-01,3.32000e-01,3.76600e-01,4.21300e-01,4.66000e-01,5.10500e-01,5.54900e-01,5.99000e-01,6.86500e-01,7.72800e-01,8.57500e-01,9.40700e-01,1.02000e+00,1.10000e+00,1.18000e+00,1.26000e+00,1.33000e+00,1.40000e+00,1.47000e+00,1.61000e+00,1.77000e+00,1.92000e+00,2.06000e+00,2.20000e+00,2.32000e+00,2.44000e+00,2.56000e+00,2.67000e+00,2.87000e+00,3.06000e+00,3.23000e+00,3.39000e+00,3.55000e+00,3.70000e+00,3.98000e+00,4.24000e+00,4.49000e+00,4.73000e+00,4.95000e+00,5.18000e+00,5.39000e+00,5.60000e+00,5.81000e+00,6.01000e+00,6.21000e+00,6.60000e+00,7.08000e+00,7.54000e+00,7.99000e+00,8.43000e+00,8.86000e+00,9.29000e+00,9.71000e+00,1.01200e+01,1.09300e+01,1.17200e+01,1.24900e+01,1.32500e+01,1.40000e+01,1.47300e+01,1.61800e+01,1.76000e+01,1.90000e+01,2.03900e+01,2.17700e+01,2.31500e+01,2.45300e+01,2.59200e+01,2.73300e+01,2.87400e+01,3.01700e+01,3.30600e+01,3.67600e+01,4.05700e+01,4.44900e+01,4.85400e+01,5.27100e+01,5.70100e+01,6.14500e+01,6.60100e+01,7.55500e+01,8.56400e+01,9.62600e+01,1.07420e+02,1.19100e+02,1.31310e+02,1.57220e+02,1.85100e+02,2.14880e+02,2.46480e+02,2.79860e+02,3.14990e+02,3.51830e+02,3.90400e+02,4.30690e+02,4.72720e+02,5.16520e+02,6.09240e+02,7.34530e+02,8.70060e+02,1.02000e+03,1.17000e+03,1.34000e+03,1.51000e+03,1.69000e+03,1.88000e+03,2.30000e+03,2.74000e+03,3.22000e+03,3.73000e+03,4.27000e+03,4.85000e+03,6.08000e+03,7.43000e+03,8.88000e+03,1.04300e+04,1.20800e+04,1.38100e+04,1.56300e+04,1.75300e+04,1.95000e+04,2.15500e+04,2.36600e+04,2.80800e+04,3.39300e+04,4.01100e+04,4.65800e+04,5.33100e+04,6.02700e+04,6.74400e+04,7.48000e+04,8.23400e+04,9.78400e+04,1.13840e+05,1.30260e+05,1.47030e+05,1.64080e+05,1.81360e+05,2.16470e+05,2.52130e+05,2.88170e+05,3.24460e+05,3.60920e+05,3.97470e+05,4.34060e+05,4.70670e+05,5.07250e+05,5.43800e+05,5.80290e+05,6.53060e+05,7.43550e+05,8.33470e+05,9.22810e+05,1.01000e+06,1.10000e+06,1.19000e+06,1.27000e+06,1.36000e+06,1.53000e+06,1.70000e+06,1.87000e+06,2.13000e+06
